"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"
5000497|"Erik Piilgaard"|"Jorton Holding"|"Bestyrelsespost"|""|339238
5000497|"Gunnar Holm"|"Jorton Holding"|"Bestyrelsespost"|""|370856
5000497|"John Vilhelm Hansen"|"Jorton Holding"|"Bestyrelsespost"|""|458648
5000497|"Orla Jensen"|"Jorton Holding"|"Bestyrelsespost formand"|""|588341
5000497|"Jesper Kristiansen"|"Jorton Holding"|"Direktionspost adm. dir"|""|969858
5000497|"Finn Lysgaard Laursen"|"Jorton Holding"|"Bestyrelsespost valgt af medarbejderne i koncernen"|""|975840
5000497|"Richard Graungård Jørgensen"|"Jorton Holding"|"Bestyrelsespost Medarbejdervalgt"|""|1181256
5000497|"Birte Flæng Møller"|"Jorton Holding"|"Bestyrelsespost næstformand"|""|1470522
5000497|"Jens Karsten Lützen"|"Jorton Holding"|"Bestyrelsespost"|""|1627778
5000181|"Henrik Philip Schjerbeck"|"JP/Politikens Hus"|"Direktionspost"|""|404248
5000181|"Jens Bruun"|"JP/Politikens Hus"|"Direktionspost"|""|433595
5000181|"Johannes Poulsen"|"JP/Politikens Hus"|"Bestyrelsespost"|""|452411
5000181|"Jørgen Ejbøl Jensen"|"JP/Politikens Hus"|"Bestyrelsespost formand"|""|465805
5000181|"Lars Henrik Munch"|"JP/Politikens Hus"|"Direktionspost Administrerende direktør"|""|516925
5000181|"Ole Lykke Ravnsbo"|"JP/Politikens Hus"|"Bestyrelsespost"|""|584080
5000181|"Peter Skak Olufsen"|"JP/Politikens Hus"|"Bestyrelsespost"|""|612770
5000181|"Karsten Ohrt"|"JP/Politikens Hus"|"Bestyrelsespost næstformand"|""|703531
5000181|"Inge Elisabeth Meyer"|"JP/Politikens Hus"|"Bestyrelsespost medarbejdervalgt"|""|913911
5000181|"Mette Kynne Frandsen"|"JP/Politikens Hus"|"Bestyrelsespost"|""|1004726
5000181|"Tina Bryld"|"JP/Politikens Hus"|"Bestyrelsespost Medarbejdervalgt"|""|1424729
5000181|"Thomas Peter Szlavik"|"JP/Politikens Hus"|"Bestyrelsespost"|""|1424730
5000181|"Bjarne Schilling"|"JP/Politikens Hus"|"Bestyrelsespost"|""|1448390
5000181|"Jakob Skovgaard-Petersen"|"JP/Politikens Hus"|"Bestyrelsespost"|""|1592737
5000181|"Jeanette Løgstrup"|"JP/Politikens Hus"|"Bestyrelsespost"|""|1709499
5000181|"Stig Kirk Ørskov"|"JP/Politikens Hus"|"Direktionspost"|""|1806886
5000856|"Jan Stampe Nielsen"|"JSN Invest Holding"|"Direktionspost Administrerende direktør"|""|428726
5000981|"Jesper Olsen"|"Juan"|"Bestyrelsespost"|""|446573
5000981|"Peter Odgaard Dahl"|"Juan"|"Direktionspost"|""|611637
5000981|"Claus Christiansen"|"Juan"|"Bestyrelsespost formand"|""|1699124
5000565|"Hanne Juhl Bach"|"DCC (Dansk Computer Center)"|"Bestyrelsespost Formand"|""|374958
5000565|"Johannes Frederik Bach"|"DCC (Dansk Computer Center)"|"Direktionspost"|""|451765
5000565|"Klaus Michael Bach"|"DCC (Dansk Computer Center)"|"Bestyrelsespost"|""|501359
5000565|"Kristine Knudsen"|"DCC (Dansk Computer Center)"|"Bestyrelsespost"|""|509439
5000575|"Erik Dyrmann Juhler"|"Juhler Holding"|"Direktionspost Administrerende direktør"|""|334772
5000575|"Flemming Poulfelt"|"Juhler Holding"|"Bestyrelsespost"|""|354782
5000575|"Ove Leth-Sørensen"|"Juhler Holding"|"Bestyrelsespost"|""|590702
5000575|"Birgitte Sørensen"|"Juhler Holding"|"Bestyrelsespost"|""|1506937
5000992|"Claus Høj Sejersen"|"Jupiter Holding"|"Direktionspost"|""|312133
5000992|"Hans Christian Gabelgaard"|"Jupiter Holding"|"Bestyrelsespost"|""|377794
5000992|"Hans Steffen Steffensen"|"Jupiter Holding"|"Bestyrelsespost"|""|386083
5000992|"Jens Kristensen"|"Jupiter Holding"|"Direktionspost"|""|438262
5000992|"Lars Taarn Pedersen"|"Jupiter Holding"|"Bestyrelsespost"|""|520802
5000992|"Thomas Bechmann"|"Jupiter Holding"|"Bestyrelsespost formand"|""|1157154
5000075|"Jan Bøgh"|"Jysk Holding"|"Direktionspost Administrerende direktør"|""|423830
5000075|"Hans Henrik Kjølby"|"Jysk Holding"|"Direktionspost Administrerende direktør"|""|380653
5000075|"Jacob Brunsborg"|"Jysk Holding"|"Bestyrelsespost"|""|420837
5000075|"Kristine Brunsborg"|"Jysk Holding"|"Bestyrelsespost"|""|509449
5000075|"Lars Kristinus Larsen"|"Jysk Holding"|"Bestyrelsespost formand"|""|518174
5000075|"Uffe Thorbjørn Berregård Baller"|"Jysk Holding"|"Bestyrelsespost"|""|684727
5000664|"Christian Odgaard Pedersen"|"Jysk/Fynsk Kapital"|"Bestyrelsespost"|""|308355
5000664|"Ejvind Sandal"|"Jysk/Fynsk Kapital"|"Bestyrelsespost formand"|""|326877
5000664|"Fleming Grunnet"|"Jysk/Fynsk Kapital"|"Bestyrelsespost næstformand"|""|351488
5000664|"Ingolf Søgaard Andersen"|"Jysk/Fynsk Kapital"|"Bestyrelsespost"|""|417875
5000664|"Per Borup Jensen"|"Jysk/Fynsk Kapital"|"Bestyrelsespost"|""|597157
5000664|"Per Kristensen"|"Jysk/Fynsk Kapital"|"Direktionspost adm. dir"|""|600839
5000664|"Poul Kristiansen"|"Jysk/Fynsk Kapital"|"Bestyrelsespost"|""|621326
5000085|"Anders Christian Dam"|"Jyske Bank"|"Direktionspost ordførende direktør"|""|246772
5000085|"Haggai Manfred Uwe Kunisch"|"Jyske Bank"|"Bestyrelsespost Medarbejdervalgt"|""|373280
5000085|"Jens Aksel Borup"|"Jyske Bank"|"Bestyrelsespost næstformand"|""|432670
5000085|"Jørgen Michael Christensen"|"Jyske Bank"|"Direktionspost Bankdirektør"|""|470108
5000085|"Keld Norup"|"Jyske Bank"|"Bestyrelsespost"|""|488903
5000085|"Kurt Brusgaard"|"Jyske Bank"|"Bestyrelsespost"|""|510130
5000085|"Leif Flemming Larsen"|"Jyske Bank"|"Direktionspost Bankdirektør"|""|524140
5000085|"Niels Erik Jakobsen"|"Jyske Bank"|"Direktionspost Bankdirektør"|""|568643
5000085|"Philip Baruch"|"Jyske Bank"|"Bestyrelsespost"|""|614535
5000085|"Sven Buhrkall"|"Jyske Bank"|"Bestyrelsespost formand"|""|652673
5000085|"Marianne Lillevang Jensen"|"Jyske Bank"|"Bestyrelsespost Medarbejdervalgt"|""|1278485
5000085|"John Egebjerg-Johansen"|"Jyske Bank"|"Bestyrelsespost"|""|1731061
5000085|"Steen Voss Snedker"|"Jyske Bank"|"Bestyrelsespost Medarbejdervalgt"|""|1859834
5000530|"Elsebeth Nielsen"|"Jørgen Kruuse"|"Bestyrelsespost"|""|331574
5000530|"John Munk Pedersen"|"Jørgen Kruuse"|"Bestyrelsespost næstformand"|""|456889
5000530|"Mads Ivar Kruuse"|"Jørgen Kruuse"|"Bestyrelsespost"|""|539395
5000530|"Peter Eriksen Jensen"|"Jørgen Kruuse"|"Bestyrelsespost formand"|""|607109
5000530|"Thorkil Kastberg Christensen"|"Jørgen Kruuse"|"Bestyrelsespost"|""|671191
5000530|"Jesper Gedsø Smith"|"Jørgen Kruuse"|"Direktionspost adm. dir"|""|1062536
5000530|"Jens-Peter Poulsen"|"Jørgen Kruuse"|"Bestyrelsespost"|""|7360201
5000562|"Finn Dyhre Hansen"|"Jørgensen & Utoft"|"Bestyrelsespost"|""|348172
5000562|"Karl Henning Jørgensen"|"Jørgensen & Utoft"|"Bestyrelsespost"|""|484395
5000562|"Niels Utoft Nielsen"|"Jørgensen & Utoft"|"Direktionspost"|""|575072
5000562|"Claus Gomme Gommesen"|"Jørgensen & Utoft"|"Bestyrelsespost"|""|1449443
5000562|"Henrik Richardy Christensen"|"Jørgensen & Utoft"|"Bestyrelsespost"|""|1628624
5000950|"Arne Simonsen"|"K Line"|"Bestyrelsespost"|""|264022
5000950|"Sune Simonsen"|"K Line"|"Bestyrelsespost"|""|649811
5000950|"Ulrik Kamstrup Jespersen"|"K Line"|"Direktionspost adm. dir"|""|687582
5000950|"Kiyoshi Terashima"|"K Line"|"Bestyrelsespost formand"|""|1728582
5000950|"Derek Wakeling"|"K Line"|"Bestyrelsespost"|""|1837111
5000571|"Alan Nissen"|"K. Nissen International"|"Direktionspost Administrerende direktør"|""|241664
5000571|"Finn Hillerup Lyhne"|"K. Nissen International"|"Bestyrelsespost"|""|348832
5000571|"Knud Erik Nissen"|"K. Nissen International"|"Bestyrelsespost"|""|503918
5000571|"Lars Bonderup Bjørn"|"K. Nissen International"|"Bestyrelsespost formand"|""|1025199
5000571|"Jan Hovgaard Kristensen"|"K. Nissen International"|"Bestyrelsespost"|""|1132824
5000571|"Else Hansen"|"K. Nissen International"|"Bestyrelsespost Medarbejdervalgt"|""|1684003
5000597|"Arne Karl Isak Lund"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|722064
5000597|"Bebiane Else Karline Petersen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|1774848
5000597|"Frederik David Johannes Petersen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|1360453
5000597|"Josef Petersen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|16810984
5000597|"Jørgen Berthelsen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|229168
5000597|"Samuel Jacob Sivert Peter Olsen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost Formand"|""|240769
5000597|"Sivert Gert Gideon Olsen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|7367336
5000597|"Susanne Maj-Britt Christensen"|"Kalaallit Nunaanni Brugseni"|"Direktionspost adm. dir"|""|1194699
5000597|"Thomas Ezekiassen"|"Kalaallit Nunaanni Brugseni"|"Bestyrelsespost"|""|1360452
5000101|"Erik Larsen"|"KAMSTRUP A/S"|"Bestyrelsespost"|"Sidder også i Tulip (indtrådt efter data fra BIQ)"|337558
5000101|"Flemming Møller Rasmussen"|"KAMSTRUP A/S"|"Bestyrelsespost næstformand"|""|354284
5000101|"Jørgen Dencker Wisborg"|"KAMSTRUP A/S"|"Bestyrelsespost formand"|""|465605
5000101|"Jørgen Peter Christiansen"|"KAMSTRUP A/S"|"Bestyrelsespost"|""|1193417
5000101|"Dan Korsgaard"|"KAMSTRUP A/S"|"Bestyrelsespost"|""|316049
5000101|"Per Eslund Asmussen"|"KAMSTRUP A/S"|"Direktionspost adm. dir"|""|598643
5000101|"Tina Hagemann Amdisen"|"KAMSTRUP A/S"|"Bestyrelsespost"|""|17138433
5000101|"Tove Mikkonen Sørensen"|"KAMSTRUP A/S"|"Bestyrelsespost"|""|17138437
5000230|"Niels Vinther Rasmussen"|"Kangamiut Holding"|"Bestyrelsespost"|""|575274
5000230|"Preben Bang Henriksen"|"Kangamiut Holding"|"Bestyrelsespost formand"|""|624754
5000230|"Ulrik Bjerre Rasmussen"|"Kangamiut Holding"|"Direktionspost"|""|1047747
5000230|"Flemming Klougart"|"Kangamiut Holding"|"Bestyrelsespost"|""|1888234
5000620|"Annette Laustrup Nielsen"|"Kasi"|"Direktionspost"|""|983641
5000620|"Dorthe Nielsen"|"Kasi"|"Direktionspost"|""|983642
5000620|"Jesper Laustrup Nielsen"|"Kasi"|"Direktionspost"|""|1446556
5000630|"Knud Degn Karstensen"|"KDK Holding"|"Direktionspost Administrerende direktør"|""|503121
5000459|"Brian Rønsholdt"|"Kelsen Holding"|"Direktionspost adm. dir"|""|293613
5000459|"Ino Abraham Dimsits"|"Kelsen Holding"|"Bestyrelsespost"|""|418666
5000459|"Keld Askær Sørensen"|"Kelsen Holding"|"Bestyrelsespost formand"|""|488281
5000459|"Niels Retbøll"|"Kelsen Holding"|"Bestyrelsespost"|""|1075291
5000377|"Allan Lindhard Jørgensen"|"Kemp & Lauritzen"|"Direktionspost"|""|245079
5000377|"Boris Nørgaard Kjeldsen"|"Kemp & Lauritzen"|"Bestyrelsespost formand"|""|292589
5000377|"Claus Terkildsen"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|313644
5000377|"Jens Muller"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|439429
5000377|"Mogens Filtenborg"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|558472
5000377|"Per Skov"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|602984
5000377|"Tonny Malta Haurholm"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|676842
5000377|"Per Olesen"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|1244192
5000377|"Torben Ladegaard Hansen"|"Kemp & Lauritzen"|"Bestyrelsespost"|""|1875870
5000812|"Frits Rasmussen"|"KFI"|"Bestyrelsespost formand"|""|361156
5000812|"Marcus Choleva"|"KFI"|"Direktionspost"|""|541482
5000812|"Peter Christian Hansen"|"KFI"|"Bestyrelsespost"|""|606380
5000812|"Torben Kaad Friis"|"KFI"|"Bestyrelsespost"|""|679299
5000812|"Lisbeth Dalgaard Svanholm"|"KFI"|"Bestyrelsespost"|""|998184
5000295|"Arnar Thorisson"|"Kilroy International"|"Bestyrelsespost formand"|""|261250
5000295|"Claus Hincheli Hejlesen"|"Kilroy International"|"Bestyrelsespost"|""|311842
5000295|"Robert Frans Doeleman"|"Kilroy International"|"Bestyrelsespost"|""|633394
5000295|"Tapio Kiiskinen"|"Kilroy International"|"Bestyrelsespost næstformand"|""|666970
5000295|"Sigurdur Hrafn Kiernan"|"Kilroy International"|"Bestyrelsespost"|""|1414969
5000678|"Bo Dencker"|"Kim Johansen"|"Bestyrelsespost"|""|289937
5000678|"Kim Leidersdorff Johansen"|"Kim Johansen"|"Bestyrelsespost"|""|493216
5000678|"Niels Gade"|"Kim Johansen"|"Bestyrelsespost formand"|""|569395
5000814|"Arne Lindhardt Andersen"|"Kimbo Holding"|"Direktionspost Administrerende direktør"|""|263166
5000673|"Sven Gøran Schultz"|"Kims"|"Bestyrelsespost formand"|""|653070
5000673|"Pasi Mikael Flinkman"|"Kims"|"Bestyrelsespost"|""|1633499
5000673|"Kim Stenmann Adolfsen"|"Kims"|"Bestyrelsespost"|""|1633501
5000673|"Peter Ferrold"|"Kims"|"Bestyrelsespost"|""|1633502
5000673|"Conny Juhani Virtanen Friman"|"Kims"|"Bestyrelsespost næstformand"|""|1830185
